Freq.	V(vout)
5.01187233627269e+003	5.59736508578479e-013,-6.48143815939165e-013
5.62341325190345e+003	3.32599032688926e-013,-5.63926626479734e-013
6.30957344480189e+003	1.66952334201416e-013,-4.64096396468266e-013
7.07945784384133e+003	5.46317288586221e-014,-3.61620699002277e-013
7.94328234724276e+003	-1.40896093230939e-014,-2.66259948664911e-013
8.91250938133739e+003	-4.95507883153362e-014,-1.84363001370056e-013
9.99999999999992e+003	-6.17312552002679e-014,-1.19029598616028e-013
1.12201845430195e+004	-5.94194641424218e-014,-7.06077487880975e-014
1.25892541179416e+004	-4.96455566485575e-014,-3.74271276509211e-014
1.41253754462274e+004	-3.74406951766441e-014,-1.66300986545936e-014
1.58489319246110e+004	-2.59161392015306e-014,-4.95392318549814e-015
1.77827941003891e+004	-1.65905096977557e-014,6.57228941083504e-016
1.99526231496886e+004	-9.85042641276805e-015,2.67842354580437e-015
2.23872113856832e+004	-5.42136054928005e-015,2.86985722609910e-015
2.51188643150956e+004	-2.75335674028049e-015,2.32761391539689e-015
2.81838293126443e+004	-1.27590721494754e-015,1.63647136182787e-015
3.16227766016835e+004	-5.25317752593723e-016,1.04680231151554e-015
3.54813389233572e+004	-1.78739331915116e-016,6.24290781694014e-016
3.98107170553494e+004	-3.68779313570318e-017,3.52406129003307e-016
4.46683592150959e+004	1.10795092379144e-017,1.90313261706613e-016
5.01187233627268e+004	2.09478489096254e-017,9.91302030366845e-017
5.62341325190344e+004	1.80809742354619e-017,5.01284632873903e-017
6.30957344480187e+004	1.26379830190979e-017,2.47408090259592e-017
7.07945784384131e+004	7.96386989560727e-018,1.19699631408472e-017
7.94328234724274e+004	4.71428759503750e-018,5.69743213990992e-018
8.91250938133737e+004	2.67645910576212e-018,2.67573442180614e-018
9.99999999999990e+004	1.47519763386735e-018,1.24281989879923e-018
1.12201845430195e+005	7.95614701860974e-019,5.71987875900436e-019
1.25892541179415e+005	4.22149168063716e-019,2.61220651766680e-019
1.41253754462274e+005	2.21217755198914e-019,1.18505326351317e-019
1.58489319246110e+005	1.14815948518156e-019,5.34442476517580e-020
1.77827941003891e+005	5.91482340214566e-020,2.39709547882319e-020
1.99526231496886e+005	3.02932661955511e-020,1.06941865353936e-020
2.23872113856832e+005	1.54439732955514e-020,4.74468412966586e-021
2.51188643150955e+005	7.84515490626405e-021,2.09231892250673e-021
2.81838293126442e+005	3.97375138785603e-021,9.16187541224181e-022
3.16227766016835e+005	2.00822025412632e-021,3.97743818205556e-022
3.54813389233572e+005	1.01305231539008e-021,1.70789630567101e-022
3.98107170553493e+005	5.10289114126603e-022,7.22778713383542e-023
4.46683592150958e+005	2.56733984667304e-022,2.99791469970642e-023
5.01187233627267e+005	1.29039702768484e-022,1.20769174680011e-023
5.62341325190343e+005	6.48042254138623e-023,4.64973153966619e-024
6.30957344480186e+005	3.25215206008954e-023,1.65637212652422e-024
7.07945784384130e+005	1.63101030692061e-023,5.02961689796204e-025
7.94328234724273e+005	8.17479154172974e-024,9.14514187511908e-026
8.91250938133736e+005	4.09479825118182e-024,-3.39483382072954e-026
1.00000000000000e+006	2.04980274066904e-024,-5.71095298398977e-026
