Freq.	V(vout)
1.12201845430196e+002	-2.48058215144196e-010,3.62042141084953e-010
1.25892541179416e+002	-1.91116678100096e-010,3.61664592110832e-010
1.41253754462275e+002	-1.37271049389550e-010,3.52508246397717e-010
1.58489319246111e+002	-8.79898363141211e-011,3.35932683583037e-010
1.77827941003891e+002	-4.42613093603689e-011,3.13457471206340e-010
1.99526231496887e+002	-6.63050918436510e-012,2.86600031958470e-010
2.23872113856833e+002	2.47130420636827e-011,2.56760585895987e-010
2.51188643150957e+002	4.98275115833260e-011,2.25165996451093e-010
2.81838293126444e+002	6.89207452061506e-011,1.92868183556217e-010
3.16227766016836e+002	8.22843758224947e-011,1.60779842437749e-010
3.54813389233574e+002	9.02700610254752e-011,1.29722670215059e-010
3.98107170553495e+002	9.33035149666219e-011,1.00462627462691e-010
4.46683592150961e+002	9.19190204605845e-011,7.37136526579554e-011
5.01187233627270e+002	8.67896720212845e-011,5.01045425632608e-011
5.62341325190346e+002	7.87301486580308e-011,3.01194377874121e-011
6.30957344480190e+002	6.86597154568649e-011,1.40344119079853e-011
7.07945784384134e+002	5.75293638193532e-011,1.87557731525672e-012
7.94328234724277e+002	4.62314011867251e-011,-6.58362486823439e-012
8.91250938133740e+002	3.55159619163476e-011,-1.17828696186404e-011
9.99999999999994e+002	2.59348286421466e-011,-1.43043715341611e-011
1.12201845430196e+003	1.78219319160569e-011,-1.47904450173933e-011
1.25892541179416e+003	1.13079630820164e-011,-1.38679481247239e-011
1.41253754462275e+003	6.35859656935049e-012,-1.20920488112558e-011
1.58489319246110e+003	2.82343790040843e-012,-9.91377832534633e-012
1.77827941003891e+003	4.84669363274409e-013,-7.66946769255067e-012
1.99526231496887e+003	-9.01854837406992e-013,-5.58660022616314e-012
2.23872113856832e+003	-1.57638749577970e-012,-3.79954404500527e-012
2.51188643150956e+003	-1.75608219276665e-012,-2.36926598274899e-012
2.81838293126443e+003	-1.62485012233064e-012,-1.30276611658731e-012
3.16227766016836e+003	-1.32945602428711e-012,-5.69996192058190e-013
3.54813389233573e+003	-9.79296424455922e-013,-1.17814246949077e-013
3.98107170553494e+003	-6.48310971279700e-013,1.18446397763547e-013
4.46683592150960e+003	-3.78572041556927e-013,2.05145113598971e-013
5.01187233627269e+003	-1.85662020278097e-013,2.02191928656744e-013
5.62341325190345e+003	-6.57449890818142e-014,1.57205091006698e-013
6.30957344480189e+003	-3.54879022380204e-015,1.02717442224045e-013
7.07945784384133e+003	2.01172056892898e-014,5.66439194990083e-014
7.94328234724276e+003	2.26947721178500e-014,2.53400113206518e-014
8.91250938133739e+003	1.68254879717812e-014,7.90274376169437e-015
9.99999999999992e+003	9.78541761086219e-015,2.65226527648048e-016
1.12201845430195e+004	4.57858905607063e-015,-1.90223296018743e-015
1.25892541179416e+004	1.64270976383863e-015,-1.76483555120170e-015
1.41253754462274e+004	3.51678138500729e-016,-1.06766250429446e-015
1.58489319246110e+004	-5.71129115321553e-017,-4.98682049849133e-016
1.77827941003891e+004	-1.11002385408274e-016,-1.83619556537899e-016
1.99526231496886e+004	-7.23097083956325e-017,-4.98347224591943e-017
2.23872113856832e+004	-3.38293981921647e-017,-6.48759709456252e-018
2.51188643150956e+004	-1.26801558965409e-017,2.72091245223047e-018
2.81838293126443e+004	-3.88756445015055e-018,2.63689682136878e-018
3.16227766016835e+004	-9.39071067317895e-019,1.34646614456864e-018
3.54813389233572e+004	-1.44944208200173e-019,5.36021626253586e-019
3.98107170553494e+004	1.06754238326902e-020,1.82118230854233e-019
4.46683592150959e+004	2.04809840011428e-020,5.47144792484597e-020
5.01187233627268e+004	1.08495452399713e-020,1.47364952184825e-020
5.62341325190344e+004	4.36470538793609e-021,3.54786094987515e-021
6.30957344480187e+004	1.53146088902225e-021,7.41598684891425e-022
7.07945784384131e+004	4.93346514921975e-022,1.20943382194943e-022
7.94328234724274e+004	1.49793786380571e-022,7.43669963690675e-024
8.91250938133737e+004	4.35542465791503e-023,-5.37655918239822e-024
9.99999999999990e+004	1.22564252517425e-023,-3.50200085459020e-024
1.12201845430195e+005	3.36314445581460e-024,-1.49500692095091e-024
1.25892541179415e+005	9.04800874116302e-025,-5.47497787117963e-025
1.41253754462274e+005	2.39638512745195e-025,-1.84934577740787e-025
1.58489319246110e+005	6.26733677359573e-026,-5.94298841079187e-026
1.77827941003891e+005	1.62226279771902e-026,-1.84697927601541e-026
1.99526231496886e+005	4.16287216366448e-027,-5.60604056921829e-027
2.23872113856832e+005	1.06023144241872e-027,-1.67246416992552e-027
2.51188643150955e+005	2.68198169432136e-028,-4.92561408348512e-028
2.81838293126442e+005	6.74054321372043e-029,-1.43653172792379e-028
3.16227766016835e+005	1.68298290921867e-029,-4.15820099702400e-029
3.54813389233572e+005	4.17236049727457e-030,-1.19663864691552e-029
3.98107170553493e+005	1.02599612534257e-030,-3.42798751304864e-030
4.46683592150958e+005	2.49815474372178e-031,-9.78482194294557e-031
5.01187233627267e+005	6.00661828536752e-032,-2.78498918390647e-031
5.62341325190343e+005	1.42023164216976e-032,-7.90850444824236e-032
6.30957344480186e+005	3.28026985803380e-033,-2.24155619237106e-032
7.07945784384130e+005	7.31808771411945e-034,-6.34346278428943e-033
7.94328234724273e+005	1.54446051948484e-034,-1.79276528214924e-033
8.91250938133736e+005	2.94728490434917e-035,-5.06066286761453e-034
1.00000000000000e+006	4.45424917694839e-036,-1.42697733099287e-034
